COUNTRY CODE	STATE CODE	COUNTY CODE	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER
CN	CN-44		L10009586	H	23.1812831	113.3898068	2020-05-16	10:29:00	obs1504037	S69139439	Traveling	P22	240	0.720		2	1	G5339569
CN	CN-44		L10009586	H	23.1812831	113.3898068	2020-03-12	13:00:00	obs1151451	S65735444	Traveling	P22	240	5.000		1	1	
CN	CN-44		L10009586	H	23.1812831	113.3898068	2020-03-24	14:00:00	obs1151451	S66196728	Traveling	P22	180	5.000		1	1	
CN	CN-44		L10009586	H	23.1812831	113.3898068	2020-03-02	17:10:00	obs1475170	S65352961	Traveling	P22	120	1.440		2	1	
CN	CN-44		L10009586	H	23.1812831	113.3898068	2020-05-10	08:01:00	obs1475170	S68772953	Traveling	P22	216	1.290		4	1	
CN	CN-44		L10009586	H	23.1812831	113.3898068	2020-05-16	10:29:00	obs1504765	S69124878	Traveling	P22	240	0.720		2	1	G5339569
CN	CN-44		L10009586	H	23.1812831	113.3898068	2020-03-29	09:53:00	obs1475170	S66346483	Traveling	P22	157	0.210		2	1	
CN	CN-44		L10009586	H	23.1812831	113.3898068	2020-03-15	13:00:00	obs1504765	S65811444	Traveling	P22	300	5.000		1	1	
CN	CN-51		L10016450	P	29.3266470	105.2984740	2020-05-07	06:40:00	obs996991	S68522613	Traveling	P22	83	2.921		1	1	
CN	CN-51		L10016450	P	29.3266470	105.2984740	2020-04-08	09:00:00	obs996991	S66802837	Stationary	P21	60			1	1	
CN	CN-31		L10016773	P	30.7199580	121.3604180	2020-04-11	13:53:00	obs642355	S66982632	Traveling	P22	101	3.817		1	1	
CN	CN-31		L10016773	P	30.7199580	121.3604180	2020-05-09	13:55:00	obs642355	S68645630	Traveling	P22	60	5.000		1	1	
CN	CN-13		L10060710	P	39.0695579	118.2109124	2019-05-28	06:25:00	obs799391	S60808957	Stationary	P21	40			1	1	
CN	CN-13		L10060727	P	39.0841021	118.2002104	2019-05-30	10:41:00	obs799391	S60809013	Stationary	P21	4			1	1	
CN	CN-13		L10060729	P	39.0871043	118.1950288	2019-05-28	05:20:00	obs799391	S60809020	Stationary	P21	13			1	1	
CN	CN-23		L10064734	H	45.7773820	126.6230850	2018-05-28	15:00:00	obs349983	S46114681	Traveling	P22	60	2.000		1	1	
CN	CN-61		L10068037	P	33.4680200	109.1856000	2020-05-09	16:00:00	obs719857	S68793546	Stationary	P21	120			1	1	
CN	CN-65		L10083361	P	45.5813675	84.8827529	2020-05-12	09:00:00	obs804722	S68906076	Traveling	P22	120	2.000		1	1	
CN	CN-33		L10088341	P	31.0978640	119.9449128	2020-03-27	13:58:00	obs522645	S66269007	Traveling	P22	75	2.600		2	1	
CN	CN-33		L10088341	P	31.0978640	119.9449128	2020-03-28	08:05:00	obs522645	S66306779	Traveling	P22	45	2.000		3	1	
CN	CN-33		L10088341	P	31.0978640	119.9449128	2020-05-26	09:29:00	obs522645	S69668451	Traveling	P22	80	3.700		2	1	
CN	CN-33		L10088341	P	31.0978640	119.9449128	2020-03-25	10:34:00	obs522645	S66192805	Traveling	P22	41	2.000		2	1	
CN	CN-33		L10088341	P	31.0978640	119.9449128	2020-03-25	16:50:00	obs522645	S66236347	Traveling	P22	30	1.300		2	1	
CN	CN-33		L10088354	P	31.0987730	119.8698412	2020-03-25	14:00:00	obs522645	S66193685	Traveling	P22	91	4.000		2	1	
CN	CN-31		L10103138	P	31.1410930	121.4341150	2020-03-15	16:00:00	obs1359657	S65847276	Traveling	P22	25	0.800		1	1	
CN	CN-31		L1012193	H	31.2770837	121.4433861	2019-05-30	05:57:00	obs171359	S56880456	Traveling	P22	64	2.178		1	1	
CN	CN-34		L10125043	P	29.7422976	118.3902310	2019-05-02	23:07:00	obs1233624	S56794862	Traveling	P22	60	5.000		1	1	
CN	CN-34		L10125045	P	29.7956438	118.5212016	2019-05-01	15:00:00	obs1233624	S56795346	Traveling	P22	60	5.000		1	1	
CN	CN-34		L10126112	P	30.0552619	118.1658696	2019-04-03	10:00:00	obs1233624	S54570208	Traveling	P22	180	5.000		5	1	
CN	CN-11		L10139507	H	40.1949064	116.2570628	2020-03-23	09:44:00	obs986123	S66118070	Traveling	P22	74	3.660		1	1	
CN	CN-11		L10139507	H	40.1949064	116.2570628	2020-03-05	09:47:00	obs986123	S65445493	Traveling	P22	84	2.498		1	1	
CN	CN-11		L10139507	H	40.1949064	116.2570628	2020-03-04	12:55:00	obs986123	S65417613	Traveling	P22	100	5.000		1	1	
CN	CN-11		L10139507	H	40.1949064	116.2570628	2020-03-15	16:34:00	obs1595456	S65813651	Traveling	P22	40	4.000		1	1	
CN	CN-11		L10139507	H	40.1949064	116.2570628	2020-04-05	09:15:00	obs986123	S66655175	Traveling	P22	120	2.000		1	1	
CN	CN-44		L10139831	P	23.0945980	113.3095410	2020-04-02	12:13:00	obs1477973	S73996385	Stationary	P21	60			1	1	
CN	CN-44		L10195611	P	23.0858290	113.4528430	2020-04-28	19:38:00	obs1475170	S67953058	Traveling	P22	200	3.490		5	1	
CN	CN-31		L10212401	P	31.3776287	121.4718033	2020-03-12	10:00:00	obs1483941	S65702599	Traveling	P22	150	5.000		1	1	
CN	CN-31		L10221420	P	31.3373047	121.4883471	2020-03-28	22:27:00	obs1492914	S67658985	Stationary	P21	20			1	1	
CN	CN-44		L10221821	H	22.5154574	113.9580059	2020-03-01	16:52:00	obs749975	S65306104	Traveling	P22	117	1.400		3	1	
CN	CN-44		L10221821	H	22.5154574	113.9580059	2020-03-07	07:20:00	obs749975	S65508605	Traveling	P22	71	1.730		1	1	
CN	CN-44		L10221821	H	22.5154574	113.9580059	2018-04-07	17:00:00	obs1053894	S46290859	Stationary	P21	60			4	1	
CN	CN-11		L10229815	P	39.8857160	116.4072870	2020-04-07	07:46:00	obs1216086	S66747505	Stationary	P21	150			1	1	
CN	CN-33		L10248778	P	31.0071428	119.9082883	2020-05-26	07:45:00	obs522645	S69667631	Traveling	P22	78	3.500		4	1	
CN	CN-51		L10267929	H	29.8399082	102.2528955	2019-05-31	07:53:00	obs162737	S95414011	Traveling	P22	29	2.000		6	1	
CN	CN-31		L10271520	P	30.8942439	121.5236694	2020-05-06	17:15:00	obs1196731	S68481033	Traveling	P22	30	1.500		1	1	
CN	CN-31		L10271520	P	30.8942439	121.5236694	2020-05-11	17:45:00	obs1196731	S68850920	Stationary	P21	15			1	1	
CN	CN-31		L10271520	P	30.8942439	121.5236694	2020-05-09	16:54:00	obs1196731	S68647681	Traveling	P22	50	2.000		1	1	
CN	CN-31		L10271520	P	30.8942439	121.5236694	2020-04-02	17:00:00	obs1196731	S66559319	Traveling	P22	60	1.609		1	1	
CN	CN-31		L10271520	P	30.8942439	121.5236694	2020-05-18	17:45:00	obs1196731	S69253704	Traveling	P22	7	0.241		1	1	
CN	CN-44		L10275736	H	22.4991333	113.9539539	2020-03-06	12:30:00	obs1446561	S65489782	Stationary	P21	180			1	1	
CN	CN-44		L10275736	H	22.4991333	113.9539539	2020-03-07	08:32:00	obs749975	S65508592	Traveling	P22	101	2.370		1	1	
CN	CN-61		L1027652	H	34.3846356	109.2760062	2019-05-03	12:27:00	obs553295	S55840780	Traveling	P22	180	0.090		1	1	
CN	CN-61		L1027652	H	34.3846356	109.2760062	2018-05-09	10:22:00	obs438790	S45890763	Traveling	P22	80	2.414		3	1	G3219019
CN	CN-61		L1027652	H	34.3846356	109.2760062	2018-05-18	08:50:00	obs3634	S45787161	Traveling	P22	40	0.837		2	1	
CN	CN-61		L1027652	H	34.3846356	109.2760062	2019-04-17	09:46:00	obs1525480	S117760700	Traveling	P22	213	5.000		2	1	G8848687
CN	CN-61		L1027652	H	34.3846356	109.2760062	2019-05-14	15:00:00	obs1314007	S122005302	Stationary	P21	5			1	1	
CN	CN-61		L1027652	H	34.3846356	109.2760062	2019-04-17	09:46:00	obs337859	S55043126	Traveling	P22	213	5.000		2	1	G8848687
CN	CN-61		L1027652	H	34.3846356	109.2760062	2017-05-05	13:24:00	obs605957	S36558529	Traveling	P22	177	3.000		3	1	G3053467
CN	CN-61		L1027652	H	34.3846356	109.2760062	2017-05-05	13:24:00	obs925161	S44121506	Traveling	P22	177	3.000		3	1	G3053467
CN	CN-61		L1027652	H	34.3846356	109.2760062	2018-05-09	10:22:00	obs620051	S45890766	Traveling	P22	80	2.414		3	1	G3219019
CN	CN-61		L1027661	H	34.2906849	109.0860736	2017-04-02	12:00:00	obs801096	S35707651	Traveling	P22	120	3.000		2	1	G4371320
CN	CN-61		L1027661	H	34.2906849	109.0860736	2017-04-02	12:00:00	obs553461	S58310823	Traveling	P22	120	3.000		2	1	G4371320
CN	CN-61		L10279267	P	33.4456694	108.9414162	2020-03-31	10:00:00	obs719857	S66477537	Traveling	P22	120	3.000		1	1	
CN	CN-11		L10286355	P	39.6291330	115.6568150	2020-05-14	16:38:00	obs1216086	S69016356	Traveling	P22	2	2.373		2	1	G6755582
CN	CN-11		L10286355	P	39.6291330	115.6568150	2020-05-14	16:38:00	obs1475245	S88434577	Traveling	P22	2	2.373		2	1	G6755582
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-04-02	16:43:00	obs113675	S44179047	Traveling	P22	72	2.543		3	1	G4915999
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-04-07	15:00:00	obs991892	S44390033	Stationary	P21	30			1	1	G3077584
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-03-10	06:58:00	obs663060	S53655181	Traveling	P22	130	4.000		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-05-17	08:25:00	obs444534	S56467354	Traveling	P22	180	4.000		2	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-05-22	16:30:00	obs642354	S56610991	Traveling	P22	90	3.000		2	1	G4208652
CN	CN-31		L1029418	H	31.2149670	121.5496015	2017-05-15	13:25:00	obs642354	S36868012	Traveling	P22	275	4.000		2	1	G2667875
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-03-16	16:15:00	obs960959	S43687227	Traveling	P22	90	4.828		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2017-05-15	13:25:00	obs835888	S39561501	Traveling	P22	275	4.000		2	1	G2667875
CN	CN-31		L1029418	H	31.2149670	121.5496015	2017-05-16	08:05:00	obs642354	S36896505	Traveling	P22	140	5.000		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-03-11	12:30:00	obs835888	S43549517	Stationary	P21	30	0.100		3	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-03-11	16:30:00	obs723513	S43602147	Traveling	P22	120	5.000		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-03-17	06:50:00	obs993133	S49249882	Traveling	P22	160	1.000		4	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-03-11	15:00:00	obs759840	S43605467	Traveling	P22	90	2.000		8	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-04-27	08:08:00	obs642355	S55454062	Traveling	P22	250	3.000		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-03-11	17:05:00	obs642355	S43551773	Traveling	P22	20	1.000		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-05-03	16:30:00	obs642355	S45206827	Traveling	P22	70	3.000		2	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2017-05-15	06:00:00	obs824858	S36859002	Traveling	P22	120	5.000		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-05-14	13:45:00	obs1554417	S99537507	Traveling	P22	120	2.000		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-03-24	10:10:00	obs1352852	S101825494	Stationary	P21	50			2	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-04-20	10:56:00	obs472319	S55156503	Traveling	P22	120	3.000		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-05-23	16:16:00	obs642354	S56644011	Traveling	P22	71	3.263		2	1	G4402519
CN	CN-31		L1029418	H	31.2149670	121.5496015	2020-04-25	08:27:00	obs1177749	S67763273	Traveling	P22	216	2.700		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-03-17	06:52:00	obs835888	S43705743	Traveling	P22	126	2.917		3	1	G3021753
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-03-17	06:52:00	obs910185	S43740398	Traveling	P22	126	2.917		3	1	G3021753
CN	CN-31		L1029418	H	31.2149670	121.5496015	2020-05-03	08:05:00	obs915115	S68293399	Traveling	P22	206	3.006		2	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2020-04-27	14:00:00	obs641343	S67879009	Traveling	P22	60	1.000		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-05-10	10:38:00	obs550700	S56074315	Traveling	P22	203	4.695		2	1	G4208688
CN	CN-31		L1029418	H	31.2149670	121.5496015	2020-05-30	07:39:00	obs1665822	S69826904	Traveling	P22	150	0.110		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2020-05-17	08:19:00	obs1611554	S69186951	Traveling	P22	117	1.570		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-05-12	08:30:00	obs642355	S56163951	Traveling	P22	200	2.000		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2020-04-22	11:30:00	obs1605013	S67617352	Traveling	P22	220	4.000		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-05-12	09:48:00	obs831752	S56156202	Stationary	P21	20			3	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2020-03-17	08:28:00	obs642355	S65888758	Traveling	P22	180	5.000		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-05-25	07:11:00	obs835888	S56702924	Traveling	P22	118	3.500		3	1	G4216588
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-05-25	07:11:00	obs642354	S56702922	Traveling	P22	118	3.500		3	1	G4216588
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-03-27	05:47:00	obs557246	S44057342	Traveling	P22	120	3.200		2	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-05-22	16:30:00	obs626087	S56610989	Traveling	P22	90	3.000		2	1	G4208652
CN	CN-31		L1029418	H	31.2149670	121.5496015	2020-05-21	08:52:00	obs642355	S69436883	Traveling	P22	120	3.170		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-03-15	12:00:00	obs437337	S54031682	Traveling	P22	120	4.828		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-05-12	16:42:00	obs741070	S56163184	Traveling	P22	30	1.609		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-03-23	10:35:00	obs960959	S54124392	Traveling	P22	120	4.828		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2020-05-07	18:34:00	obs1687456	S68532477	Traveling	P22	3	0.200		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-05-12	15:15:00	obs1328435	S56338057	Stationary	P21	70			1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-05-23	16:16:00	obs544043	S58684061	Traveling	P22	71	3.263		2	1	G4402519
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-04-06	10:00:00	obs1315163	S77466357	Traveling	P22	180	4.000		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2017-04-30	09:30:00	obs291215	S36476465	Traveling	P22	300	4.023		2	1	G2380255
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-05-06	14:00:00	obs1050046	S45349838	Traveling	P22	180	4.000		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2020-04-26	15:45:00	obs1047346	S67823634	Traveling	P22	60	1.000		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-04-28	15:25:00	obs641343	S67623369	Traveling	P22	95	1.500		3	1	G5216256
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-05-25	16:00:00	obs444534	S56709989	Traveling	P22	100	3.000		2	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-05-18	12:40:00	obs149533	S47237428	Traveling	P22	195	1.931		2	1	G3262916
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-03-02	08:30:00	obs1196731	S53269424	Traveling	P22	105	2.800		7	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-04-02	16:43:00	obs1519367	S63841889	Traveling	P22	72	2.543		3	1	G4915999
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-05-12	17:00:00	obs990187	S56299901	Stationary	P21	30			2	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2017-05-13	07:00:00	obs905158	S36779079	Traveling	P22	240	5.000		2	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-05-27	09:30:00	obs444534	S56787469	Traveling	P22	150	3.000		2	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-05-18	12:40:00	obs186678	S46342705	Traveling	P22	195	1.931		2	1	G3262916
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-05-12	14:41:00	obs910185	S56162446	Stationary	P21	50			1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-03-29	07:57:00	obs642355	S44052416	Traveling	P22	160	5.000		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-04-27	08:45:00	obs1047346	S55452401	Traveling	P22	240	5.000		5	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-03-20	08:00:00	obs642355	S43799855	Traveling	P22	70	2.000		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2017-05-06	10:00:00	obs555163	S36777887	Traveling	P22	60	1.609		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-03-27	05:45:00	obs992681	S44029852	Traveling	P22	90	3.000		2	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2020-05-02	15:38:00	obs907268	S68247407	Traveling	P22	65	1.500		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2017-04-30	09:30:00	obs447060	S36413669	Traveling	P22	300	4.023		2	1	G2380255
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-03-23	16:45:00	obs960959	S43877769	Traveling	P22	75	4.828		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-04-07	10:00:00	obs804722	S44708934	Traveling	P22	120	5.000		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-03-13	16:50:00	obs960959	S43609647	Traveling	P22	75	4.828		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-05-06	10:00:00	obs785056	S45602866	Traveling	P22	120	3.219		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-04-07	07:40:00	obs642355	S44317761	Traveling	P22	120	3.000		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2017-05-31	12:00:00	obs662174	S37282380	Traveling	P22	120	4.828		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2017-05-18	13:43:00	obs642355	S37076578	Traveling	P22	100	2.000		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-04-27	09:00:00	obs804722	S55461670	Traveling	P22	180	3.000		10	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2020-05-31	08:00:00	obs1301914	S75383833	Traveling	P22	180	2.000		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-04-28	15:25:00	obs522645	S45018511	Traveling	P22	95	1.500		3	1	G5216256
CN	CN-31		L1029418	H	31.2149670	121.5496015	2017-05-23	08:01:00	obs642355	S37080629	Traveling	P22	120	3.000		2	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-05-31	08:45:00	obs229412	S46644032	Traveling	P22	120	4.000		2	1	G3294535
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-04-21	14:00:00	obs1080270	S46393123	Traveling	P22	60	1.000		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-03-26	12:20:00	obs807155	S43980971	Traveling	P22	95	4.120		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-05-05	06:30:00	obs1093145	S45344830	Traveling	P22	180	3.000		4	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-04-07	15:00:00	obs801096	S44317246	Stationary	P21	30			1	1	G3077584
CN	CN-31		L1029418	H	31.2149670	121.5496015	2017-05-13	08:28:00	obs642355	S36778832	Traveling	P22	250	5.000		2	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-04-25	05:54:00	obs1014564	S44913948	Traveling	P22	126	4.734		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-05-05	06:30:00	obs992681	S45274490	Traveling	P22	120	4.000		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-03-28	07:10:00	obs556033	S44028392	Traveling	P22	120	4.000		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-05-31	08:45:00	obs414267	S46673265	Traveling	P22	120	4.000		2	1	G3294535
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-04-14	07:00:00	obs1003116	S44645781	Traveling	P22	120	5.000		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2020-04-15	13:20:00	obs1605013	S67226722	Traveling	P22	100	3.000		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-05-24	13:00:00	obs1196731	S68579816	Traveling	P22	150	3.000		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2020-04-25	13:29:00	obs1357315	S67765868	Traveling	P22	102	4.562		4	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2020-03-24	12:35:00	obs1605013	S66154624	Traveling	P22	180	4.000		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-03-17	10:25:00	obs907268	S83487509	Stationary	P21	60			1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-03-17	06:32:00	obs960959	S53917982	Traveling	P22	150	4.828		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2020-05-23	08:22:00	obs1665822	S69489521	Traveling	P22	140	0.100		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-03-11	15:14:00	obs915115	S43550726	Stationary	P21	21			5	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-05-12	07:00:00	obs804722	S56169984	Traveling	P22	150	4.000		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2020-03-17	13:00:00	obs1196731	S68422904	Traveling	P22	180	3.000		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-04-14	08:53:00	obs642355	S55007948	Traveling	P22	120	3.000		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-05-05	13:57:00	obs1059729	S45275074	Traveling	P22	142	4.491		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-04-27	07:48:00	obs831752	S55491878	Traveling	P22	180	3.000		6	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-04-06	15:25:00	obs801096	S44289556	Traveling	P22	83	2.955		2	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-05-29	06:04:00	obs171359	S56850170	Traveling	P22	69	2.866		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-04-27	09:00:00	obs1415252	S60096668	Traveling	P22	150	5.000		6	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-05-28	16:48:00	obs171359	S56828257	Traveling	P22	34	1.615		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2020-04-14	16:15:00	obs1554417	S99546600	Traveling	P22	70	1.000		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2020-04-26	08:16:00	obs939704	S67821392	Traveling	P22	240	3.000		3	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2020-05-24	07:00:00	obs641343	S69540024	Traveling	P22	146	3.000		2	1	G5374652
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-05-08	16:04:00	obs251662	S45443617	Traveling	P22	50	0.966		2	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2020-05-24	07:00:00	obs1645511	S69540025	Traveling	P22	146	3.000		2	1	G5374652
CN	CN-31		L1029418	H	31.2149670	121.5496015	2020-05-14	09:27:00	obs1177749	S69016337	Traveling	P22	243	4.900		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-04-06	07:35:00	obs1177749	S54607208	Traveling	P22	120	1.529		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2020-05-15	14:56:00	obs1665822	S69074415	Traveling	P22	120	0.090		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-05-10	10:38:00	obs550705	S56611229	Traveling	P22	203	4.695		2	1	G4208688
CN	CN-31		L1029418	H	31.2149670	121.5496015	2020-05-10	11:03:00	obs1196731	S68775109	Traveling	P22	83	2.139		2	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-03-13	16:50:00	obs835888	S43609923	Traveling	P22	53	0.660		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2020-04-24	13:37:00	obs1605013	S67717231	Traveling	P22	120	3.000		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2018-04-10	16:40:00	obs960959	S44424104	Traveling	P22	90	4.828		1	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-04-27	09:00:00	obs1146245	S55582729	Traveling	P22	240	2.000		5	1	
CN	CN-31		L1029418	H	31.2149670	121.5496015	2019-05-25	07:11:00	obs544043	S58684110	Traveling	P22	118	3.500		3	1	G4216588
CN	CN-31		L1029418	H	31.2149670	121.5496015	2020-05-26	10:45:00	obs1360563	S69741912	Traveling	P22	60	2.630		1	1	
CN	CN-61		L1029579	H	33.6849589	107.8534627	2017-05-28	09:04:00	obs770739	S50818226	Traveling	P22	226	2.000		4	1	G2780553
CN	CN-61		L1029579	H	33.6849589	107.8534627	2017-05-28	17:04:00	obs770739	S50818225	Traveling	P22	143	2.000		4	1	G2780552
CN	CN-61		L1029582	H	33.6586332	107.9974436	2018-03-26	14:10:00	obs1056362	S44451878	Traveling	P22	120	5.000		3	1	G3082833
CN	CN-61		L1029582	H	33.6586332	107.9974436	2018-03-26	14:10:00	obs731552	S43971812	Traveling	P22	120	5.000		3	1	G3082833
CN	CN-53		L10308884	H	27.6313229	99.3689676	2020-04-27	07:00:00	obs969535	S68786651	Traveling	P22	100	2.000		1	1	
CN	CN-51		L10313063	P	31.7319370	104.7038260	2020-05-23	08:20:00	obs681069	S69487922	Traveling	P22	60	2.000		3	1	G5369622
CN	CN-51		L10313063	P	31.7319370	104.7038260	2020-05-23	08:20:00	obs1734268	S69487919	Traveling	P22	60	2.000		3	1	G5369622
CN	CN-51		L10313063	P	31.7319370	104.7038260	2020-05-23	08:20:00	obs1056362	S69487918	Traveling	P22	60	2.000		3	1	G5369622
CN	CN-37		L10367389	H	35.9364751	120.1964172	2018-05-05	10:04:00	obs730617	S45278171	Traveling	P22	152	4.889		1	1	
CN	CN-44		L10369097	P	23.0531290	113.6768120	2020-04-26	06:30:00	obs919444	S67871110	Stationary	P21	240			2	1	
CN	CN-35		L10374156	H	24.6069118	118.2733052	2019-04-21	07:00:00	obs1445300	S62790235	Traveling	P22	120	3.000		6	1	
CN	CN-11		L10374177	P	39.9542660	116.4319680	2020-04-12	07:30:00	obs1499780	S67073436	Traveling	P22	180	5.000		2	1	
